Map23 (K),Field (Oe),Position (Deg),R2 #3 YPt0.41Pd0.59Bi (Ohm),ChNo,rounded temp,diff
6.0120611,-68298.75,0.0,0.0269748,2,6.01,0.0
6.0128284,-68095.1953125,0.0,0.0269686,2,6.01,0.0
6.0120745,-67795.9765625,0.0,0.0269616,2,6.01,0.0
6.0131507,-67592.28125,0.0,0.0269577,2,6.01,0.0
6.0124969,-67352.578125,0.0,0.0269512,2,6.01,0.0
6.0137124,-67149.0390625,0.0,0.0269472,2,6.01,0.0
6.0123591,-66801.8828125,0.0,0.0269388,2,6.01,0.0
6.0123434,-66490.609375,0.0,0.0269322,2,6.01,0.0
6.0131969,-66251.1328125,0.0,0.0269263,2,6.01,0.0
6.0123358,-66011.5390625,0.0,0.0269202,2,6.01,0.0
6.0127745,-65771.875,0.0,0.0269132,2,6.01,0.0
6.0115757,-65568.2734375,0.0,0.0269087,2,6.01,0.0
6.0134354,-65328.83984375,0.0,0.026903,2,6.01,0.0
6.0133123,-65089.30859375,0.0,0.0268961,2,6.01,0.0
6.0115294,-64802.1171875,0.0,0.0268886,2,6.01,0.0
6.0133123,-64562.60546875,0.0,0.026884,2,6.01,0.0
6.012928,-64323.078125,0.0,0.0268766,2,6.01,0.0
6.0127363,-64119.09765625,0.0,0.0268719,2,6.01,0.0
6.0123515,-63867.73828125,0.0,0.0268663,2,6.01,0.0
6.0124202,-63640.3359375,0.0,0.0268581,2,6.01,0.0
6.0120134,-63424.93359375,0.0,0.0268538,2,6.01,0.0
6.0126429,-63161.41015625,0.0,0.0268455,2,6.01,0.0
6.0119753,-62886.203125,0.0,0.0268384,2,6.01,0.0
6.0128131,-62658.4296875,0.0,0.0268318,2,6.01,0.0
6.0124431,-62454.2421875,0.0,0.0268273,2,6.01,0.0
6.0119672,-62202.85546875,0.0,0.0268196,2,6.01,0.0
6.0127125,-61999.33984375,0.0,0.026815,2,6.01,0.0
6.0128593,-61687.90625,0.0,0.0268056,2,6.01,0.0
6.0135431,-61316.734375,0.0,0.026796,2,6.01,0.0
6.0130739,-61125.25390625,0.0,0.0267912,2,6.01,0.0
6.0123978,-60861.453125,0.0,0.0267844,2,6.01,0.0
6.0120363,-60645.91796875,0.0,0.0267759,2,6.01,0.0
6.0122437,-60406.62109375,0.0,0.0267699,2,6.01,0.0
6.0123434,-60202.98046875,0.0,0.026764,2,6.01,0.0
6.0121207,-59867.6875,0.0,0.0267545,2,6.01,0.0
6.0119209,-59664.17578125,0.0,0.0267492,2,6.01,0.0
6.0125127,-59400.7421875,0.0,0.0267415,2,6.01,0.0
6.0128512,-59196.65234375,0.0,0.0267332,2,6.01,0.0
6.0127048,-58956.99609375,0.0,0.0267267,2,6.01,0.0
6.0124588,-58705.6640625,0.0,0.0267196,2,6.01,0.0
6.0127668,-58514.12109375,0.0,0.0267145,2,6.01,0.0
6.0130434,-58274.53125,0.0,0.026708,2,6.01,0.0
6.013597,-58035.13671875,0.0,0.0267015,2,6.01,0.0
6.0116138,-57855.58203125,0.0,0.0266934,2,6.01,0.0
6.0117826,-57639.83203125,0.0,0.0266884,2,6.01,0.0
6.0125051,-57388.2265625,0.0,0.0266792,2,6.01,0.0
6.0124893,-57160.8984375,0.0,0.0266743,2,6.01,0.0
6.0128355,-56921.3984375,0.0,0.0266648,2,6.01,0.0
6.0118208,-56717.70703125,0.0,0.0266595,2,6.01,0.0
6.0118289,-56478.3515625,0.0,0.0266518,2,6.01,0.0
